selection_name,layer,k,alpha,scenario_id,control_type,selection_source,delta_source,intervention,normal_margin,patched_margin,delta_toward_no,normal_decision,patched_decision,yes_to_no_flip,patched_no,normal_yes_logit,normal_no_logit,patched_yes_logit,patched_no_logit,num_layers_patched,num_neurons_patched
layerwise_top_delta_steer,26,100,0.25,104514,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.1875,0.75,0.4375,Yes,Yes,False,False,34.375,33.1875,33.71875,32.96875,1,100
layerwise_top_delta_steer,26,100,0.25,104537,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.65625,0.3125,0.34375,Yes,Yes,False,False,35.03125,34.375,34.4375,34.125,1,100
layerwise_top_delta_steer,26,100,0.25,104606,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.0,0.625,0.375,Yes,Yes,False,False,35.375,34.375,34.71875,34.09375,1,100
layerwise_top_delta_steer,26,100,0.25,104688,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.3125,0.9375,0.375,Yes,Yes,False,False,35.75,34.4375,35.15625,34.21875,1,100
layerwise_top_delta_steer,26,100,0.25,104689,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.75,0.40625,0.34375,Yes,Yes,False,False,34.40625,33.65625,33.75,33.34375,1,100
layerwise_top_delta_steer,26,100,0.25,104828,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.34375,-0.0625,0.40625,Yes,No,True,True,34.21875,33.875,33.625,33.6875,1,100
layerwise_top_delta_steer,26,100,0.25,104957,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.1875,0.84375,0.34375,Yes,Yes,False,False,35.9375,34.75,35.34375,34.5,1,100
layerwise_top_delta_steer,26,100,0.25,105160,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.25,-0.0625,0.3125,Yes,No,True,True,35.75,35.5,35.1875,35.25,1,100
layerwise_top_delta_steer,26,100,0.25,105315,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.125,0.3125,Yes,No,True,True,33.875,33.6875,33.1875,33.3125,1,100
layerwise_top_delta_steer,26,100,0.25,105478,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.0625,-0.21875,0.28125,Yes,No,True,True,34.40625,34.34375,33.6875,33.90625,1,100
layerwise_top_delta_steer,26,100,0.25,105569,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.15625,-0.15625,0.3125,Yes,No,True,True,33.34375,33.1875,32.65625,32.8125,1,100
layerwise_top_delta_steer,26,100,0.25,105659,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.15625,0.34375,Yes,No,True,True,34.6875,34.5,34.09375,34.25,1,100
layerwise_top_delta_steer,26,100,0.25,105724,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.75,0.34375,0.40625,Yes,Yes,False,False,34.25,33.5,33.5625,33.21875,1,100
layerwise_top_delta_steer,26,100,0.25,105789,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.46875,0.09375,0.375,Yes,Yes,False,False,34.9375,34.46875,34.3125,34.21875,1,100
layerwise_top_delta_steer,26,100,0.25,105796,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.09375,0.71875,0.375,Yes,Yes,False,False,36.25,35.15625,35.6875,34.96875,1,100
layerwise_top_delta_steer,26,100,0.25,105798,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.65625,0.28125,0.375,Yes,Yes,False,False,33.875,33.21875,33.21875,32.9375,1,100
layerwise_top_delta_steer,26,100,0.25,105953,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.71875,0.34375,0.375,Yes,Yes,False,False,34.15625,33.4375,33.5,33.15625,1,100
layerwise_top_delta_steer,26,100,0.25,106145,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.28125,-0.09375,0.375,Yes,No,True,True,34.21875,33.9375,33.59375,33.6875,1,100
layerwise_top_delta_steer,26,100,0.25,106278,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.0625,0.71875,0.34375,Yes,Yes,False,False,36.6875,35.625,36.125,35.40625,1,100
layerwise_top_delta_steer,26,100,0.25,106314,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.4375,0.09375,0.34375,Yes,Yes,False,False,34.6875,34.25,34.0625,33.96875,1,100
layerwise_top_delta_steer,26,100,0.25,106566,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.15625,0.34375,Yes,No,True,True,35.03125,34.84375,34.40625,34.5625,1,100
layerwise_top_delta_steer,26,100,0.25,106702,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.34375,0.09375,0.25,Yes,Yes,False,False,35.34375,35.0,34.875,34.78125,1,100
layerwise_top_delta_steer,26,100,0.25,106703,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.15625,0.875,0.28125,Yes,Yes,False,False,36.96875,35.8125,36.46875,35.59375,1,100
layerwise_top_delta_steer,26,100,0.5,100034,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.5625,0.0,0.5625,Yes,No,True,True,36.40625,35.84375,35.21875,35.21875,1,100
layerwise_top_delta_steer,26,100,0.5,100185,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.53125,-0.1875,0.71875,Yes,No,True,True,33.8125,33.28125,32.40625,32.59375,1,100
layerwise_top_delta_steer,26,100,0.5,100206,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.5,-0.0625,0.5625,Yes,No,True,True,35.3125,34.8125,33.96875,34.03125,1,100
layerwise_top_delta_steer,26,100,0.5,100394,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.1875,0.5625,0.625,Yes,Yes,False,False,36.5625,35.375,35.4375,34.875,1,100
layerwise_top_delta_steer,26,100,0.5,100459,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.53125,0.0,0.53125,Yes,No,True,True,36.65625,36.125,35.46875,35.46875,1,100
layerwise_top_delta_steer,26,100,0.5,100505,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.5,-0.09375,0.59375,Yes,No,True,True,35.5625,35.0625,34.125,34.21875,1,100
layerwise_top_delta_steer,26,100,0.5,100747,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.15625,-0.28125,0.4375,Yes,No,True,True,35.375,35.21875,34.03125,34.3125,1,100
layerwise_top_delta_steer,26,100,0.5,100791,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.375,-0.28125,0.65625,Yes,No,True,True,33.75,33.375,32.28125,32.5625,1,100
layerwise_top_delta_steer,26,100,0.5,100798,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.96875,0.34375,0.625,Yes,Yes,False,False,35.9375,34.96875,34.46875,34.125,1,100
layerwise_top_delta_steer,26,100,0.5,100850,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.4375,0.0,0.4375,Yes,No,True,True,35.71875,35.28125,34.34375,34.34375,1,100
layerwise_top_delta_steer,26,100,0.5,100919,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.46875,0.65625,0.8125,Yes,Yes,False,False,35.46875,34.0,34.0,33.34375,1,100
layerwise_top_delta_steer,26,100,0.5,100921,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.46875,-0.0625,0.53125,Yes,No,True,True,36.28125,35.8125,34.96875,35.03125,1,100
layerwise_top_delta_steer,26,100,0.5,100927,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.21875,-0.40625,0.625,Yes,No,True,True,34.75,34.53125,33.3125,33.71875,1,100
layerwise_top_delta_steer,26,100,0.5,100962,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.8125,0.1875,0.625,Yes,Yes,False,False,35.25,34.4375,33.8125,33.625,1,100
layerwise_top_delta_steer,26,100,0.5,101109,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.59375,0.125,0.46875,Yes,Yes,False,False,36.59375,36.0,35.375,35.25,1,100
layerwise_top_delta_steer,26,100,0.5,101157,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.65625,0.125,0.53125,Yes,Yes,False,False,35.40625,34.75,33.9375,33.8125,1,100
layerwise_top_delta_steer,26,100,0.5,101397,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.5625,0.0,0.5625,Yes,No,True,True,35.125,34.5625,33.71875,33.71875,1,100
layerwise_top_delta_steer,26,100,0.5,101521,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.5,0.0,0.5,Yes,No,True,True,35.625,35.125,34.28125,34.28125,1,100
layerwise_top_delta_steer,26,100,0.5,101559,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.6875,-0.0625,0.75,Yes,No,True,True,33.78125,33.09375,32.3125,32.375,1,100
layerwise_top_delta_steer,26,100,0.5,101582,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.40625,0.59375,Yes,No,True,True,35.71875,35.53125,34.5,34.90625,1,100
layerwise_top_delta_steer,26,100,0.5,101660,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.3125,0.6875,0.625,Yes,Yes,False,False,37.0,35.6875,35.59375,34.90625,1,100
layerwise_top_delta_steer,26,100,0.5,101678,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.53125,0.0,0.53125,Yes,No,True,True,35.09375,34.5625,33.65625,33.65625,1,100
layerwise_top_delta_steer,26,100,0.5,101979,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.71875,0.84375,0.875,Yes,Yes,False,False,34.4375,32.71875,32.90625,32.0625,1,100
layerwise_top_delta_steer,26,100,0.5,101985,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.40625,0.59375,Yes,No,True,True,34.25,34.0625,32.78125,33.1875,1,100
layerwise_top_delta_steer,26,100,0.5,102112,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.5625,-0.03125,0.59375,Yes,No,True,True,35.96875,35.40625,34.78125,34.8125,1,100
layerwise_top_delta_steer,26,100,0.5,102183,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.3125,-0.3125,0.625,Yes,No,True,True,33.75,33.4375,32.34375,32.65625,1,100
layerwise_top_delta_steer,26,100,0.5,102187,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.34375,0.625,0.71875,Yes,Yes,False,False,34.8125,33.46875,33.3125,32.6875,1,100
layerwise_top_delta_steer,26,100,0.5,102242,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.0625,-0.40625,0.46875,Yes,No,True,True,34.59375,34.53125,33.0625,33.46875,1,100
layerwise_top_delta_steer,26,100,0.5,102269,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.8125,0.1875,0.625,Yes,Yes,False,False,36.0,35.1875,34.625,34.4375,1,100
layerwise_top_delta_steer,26,100,0.5,102285,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.0625,0.4375,0.625,Yes,Yes,False,False,36.3125,35.25,34.96875,34.53125,1,100
layerwise_top_delta_steer,26,100,0.5,102334,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.65625,0.9375,0.71875,Yes,Yes,False,False,38.1875,36.53125,36.9375,36.0,1,100
layerwise_top_delta_steer,26,100,0.5,102393,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.15625,-0.40625,0.5625,Yes,No,True,True,34.3125,34.15625,32.875,33.28125,1,100
layerwise_top_delta_steer,26,100,0.5,102470,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,3.21875,2.09375,1.125,Yes,Yes,False,False,36.34375,33.125,34.875,32.78125,1,100
layerwise_top_delta_steer,26,100,0.5,102559,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.28125,0.5,0.78125,Yes,Yes,False,False,35.09375,33.8125,33.65625,33.15625,1,100
layerwise_top_delta_steer,26,100,0.5,102596,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.15625,-0.34375,0.5,Yes,No,True,True,35.25,35.09375,33.875,34.21875,1,100
layerwise_top_delta_steer,26,100,0.5,102600,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.28125,0.59375,0.6875,Yes,Yes,False,False,35.84375,34.5625,34.46875,33.875,1,100
layerwise_top_delta_steer,26,100,0.5,102646,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.59375,0.8125,0.78125,Yes,Yes,False,False,36.59375,35.0,35.1875,34.375,1,100
layerwise_top_delta_steer,26,100,0.5,102648,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,2.65625,1.75,0.90625,Yes,Yes,False,False,37.9375,35.28125,36.59375,34.84375,1,100
layerwise_top_delta_steer,26,100,0.5,102663,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.59375,0.875,0.71875,Yes,Yes,False,False,36.53125,34.9375,35.21875,34.34375,1,100
layerwise_top_delta_steer,26,100,0.5,102704,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.0625,-0.4375,0.5,Yes,No,True,True,35.4375,35.375,34.09375,34.53125,1,100
layerwise_top_delta_steer,26,100,0.5,102734,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.5,0.84375,0.65625,Yes,Yes,False,False,37.125,35.625,35.8125,34.96875,1,100
layerwise_top_delta_steer,26,100,0.5,102761,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.59375,-0.0625,0.65625,Yes,No,True,True,34.84375,34.25,33.375,33.4375,1,100
layerwise_top_delta_steer,26,100,0.5,102770,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.53125,-0.0625,0.59375,Yes,No,True,True,34.96875,34.4375,33.4375,33.5,1,100
layerwise_top_delta_steer,26,100,0.5,102782,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.375,0.5625,Yes,No,True,True,34.03125,33.84375,32.5625,32.9375,1,100
layerwise_top_delta_steer,26,100,0.5,102833,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.53125,0.0,0.53125,Yes,No,True,True,36.15625,35.625,34.78125,34.78125,1,100
layerwise_top_delta_steer,26,100,0.5,102946,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.75,0.15625,0.59375,Yes,Yes,False,False,35.09375,34.34375,33.59375,33.4375,1,100
layerwise_top_delta_steer,26,100,0.5,102969,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.4375,-0.1875,0.625,Yes,No,True,True,34.15625,33.71875,32.75,32.9375,1,100
layerwise_top_delta_steer,26,100,0.5,103124,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.53125,-0.25,0.78125,Yes,No,True,True,33.96875,33.4375,32.625,32.875,1,100
layerwise_top_delta_steer,26,100,0.5,103156,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.28125,0.53125,0.75,Yes,Yes,False,False,35.4375,34.15625,34.03125,33.5,1,100
layerwise_top_delta_steer,26,100,0.5,103239,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.375,-0.25,0.625,Yes,No,True,True,34.53125,34.15625,33.03125,33.28125,1,100
layerwise_top_delta_steer,26,100,0.5,103354,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.25,-0.125,0.375,Yes,No,True,True,35.84375,35.59375,34.40625,34.53125,1,100
layerwise_top_delta_steer,26,100,0.5,103377,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.90625,0.28125,0.625,Yes,Yes,False,False,35.84375,34.9375,34.46875,34.1875,1,100
layerwise_top_delta_steer,26,100,0.5,103382,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.375,-0.15625,0.53125,Yes,No,True,True,36.0,35.625,34.625,34.78125,1,100
layerwise_top_delta_steer,26,100,0.5,103470,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.875,0.125,0.75,Yes,Yes,False,False,34.59375,33.71875,33.15625,33.03125,1,100
layerwise_top_delta_steer,26,100,0.5,103582,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.46875,0.75,0.71875,Yes,Yes,False,False,37.03125,35.5625,35.71875,34.96875,1,100
layerwise_top_delta_steer,26,100,0.5,103628,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.625,0.0,0.625,Yes,No,True,True,35.0625,34.4375,33.78125,33.78125,1,100
layerwise_top_delta_steer,26,100,0.5,103671,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.375,-0.25,0.625,Yes,No,True,True,34.71875,34.34375,33.34375,33.59375,1,100
layerwise_top_delta_steer,26,100,0.5,103672,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.4375,0.71875,0.71875,Yes,Yes,False,False,36.59375,35.15625,35.21875,34.5,1,100
layerwise_top_delta_steer,26,100,0.5,103691,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.28125,-0.21875,0.5,Yes,No,True,True,34.9375,34.65625,33.5,33.71875,1,100
layerwise_top_delta_steer,26,100,0.5,103766,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.78125,0.03125,0.75,Yes,Yes,False,False,35.1875,34.40625,33.75,33.71875,1,100
layerwise_top_delta_steer,26,100,0.5,103792,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.25,-0.21875,0.46875,Yes,No,True,True,35.1875,34.9375,33.75,33.96875,1,100
layerwise_top_delta_steer,26,100,0.5,103847,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.84375,0.125,0.71875,Yes,Yes,False,False,34.875,34.03125,33.375,33.25,1,100
layerwise_top_delta_steer,26,100,0.5,103920,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,2.9375,2.0,0.9375,Yes,Yes,False,False,38.4375,35.5,37.125,35.125,1,100
layerwise_top_delta_steer,26,100,0.5,103971,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.65625,0.03125,0.625,Yes,Yes,False,False,34.96875,34.3125,33.5,33.46875,1,100
layerwise_top_delta_steer,26,100,0.5,103998,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.5625,0.84375,0.71875,Yes,Yes,False,False,36.1875,34.625,34.78125,33.9375,1,100
layerwise_top_delta_steer,26,100,0.5,104043,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.6875,0.09375,0.59375,Yes,Yes,False,False,35.4375,34.75,34.03125,33.9375,1,100
layerwise_top_delta_steer,26,100,0.5,104083,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.34375,0.53125,Yes,No,True,True,33.9375,33.75,32.34375,32.6875,1,100
layerwise_top_delta_steer,26,100,0.5,104114,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.6875,0.125,0.5625,Yes,Yes,False,False,35.25,34.5625,33.84375,33.71875,1,100
layerwise_top_delta_steer,26,100,0.5,104217,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.3125,-0.40625,0.71875,Yes,No,True,True,33.96875,33.65625,32.625,33.03125,1,100
layerwise_top_delta_steer,26,100,0.5,104248,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.5,-0.09375,0.59375,Yes,No,True,True,34.96875,34.46875,33.6875,33.78125,1,100
layerwise_top_delta_steer,26,100,0.5,104384,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.65625,0.09375,0.5625,Yes,Yes,False,False,36.09375,35.4375,34.75,34.65625,1,100
layerwise_top_delta_steer,26,100,0.5,104463,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.40625,0.75,0.65625,Yes,Yes,False,False,36.375,34.96875,35.125,34.375,1,100
layerwise_top_delta_steer,26,100,0.5,104514,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.1875,0.40625,0.78125,Yes,Yes,False,False,34.375,33.1875,32.90625,32.5,1,100
layerwise_top_delta_steer,26,100,0.5,104537,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.65625,0.0625,0.59375,Yes,Yes,False,False,35.03125,34.375,33.71875,33.65625,1,100
layerwise_top_delta_steer,26,100,0.5,104606,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.0,0.34375,0.65625,Yes,Yes,False,False,35.375,34.375,33.875,33.53125,1,100
layerwise_top_delta_steer,26,100,0.5,104688,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.3125,0.65625,0.65625,Yes,Yes,False,False,35.75,34.4375,34.4375,33.78125,1,100
layerwise_top_delta_steer,26,100,0.5,104689,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.75,0.1875,0.5625,Yes,Yes,False,False,34.40625,33.65625,33.0,32.8125,1,100
layerwise_top_delta_steer,26,100,0.5,104828,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.34375,-0.375,0.71875,Yes,No,True,True,34.21875,33.875,32.875,33.25,1,100
layerwise_top_delta_steer,26,100,0.5,104957,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,1.1875,0.53125,0.65625,Yes,Yes,False,False,35.9375,34.75,34.5625,34.03125,1,100
layerwise_top_delta_steer,26,100,0.5,105160,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.25,-0.21875,0.46875,Yes,No,True,True,35.75,35.5,34.53125,34.75,1,100
layerwise_top_delta_steer,26,100,0.5,105315,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.34375,0.53125,Yes,No,True,True,33.875,33.6875,32.34375,32.6875,1,100
layerwise_top_delta_steer,26,100,0.5,105478,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.0625,-0.375,0.4375,Yes,No,True,True,34.40625,34.34375,32.8125,33.1875,1,100
layerwise_top_delta_steer,26,100,0.5,105569,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.15625,-0.375,0.53125,Yes,No,True,True,33.34375,33.1875,31.84375,32.21875,1,100
layerwise_top_delta_steer,26,100,0.5,105659,base_top_neurons,base,base,add_source_D_minus_A_neuron_delta_to_base,0.1875,-0.40625,0.59375,Yes,No,True,True,34.6875,34.5,33.34375,33.75,1,100
