experiment,pair,source_model,receiver_model,scenario_id,source_version,target_version,site,layer,target_expected,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,destructive_effect,rescue_effect,flipped,destroyed_no,rescued_yes,patched_is_yes,patched_is_no
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101502,D,D,final,27,No,35.625,35.5625,0.0625,Yes,31.71875,34.5625,-2.84375,No,-2.90625,,2.90625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,0,No,35.625,35.125,0.5,Yes,35.625,35.09375,0.53125,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,1,No,35.625,35.125,0.5,Yes,35.625,35.09375,0.53125,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,2,No,35.625,35.125,0.5,Yes,35.625,35.09375,0.53125,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,3,No,35.625,35.125,0.5,Yes,35.625,35.125,0.5,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,4,No,35.625,35.125,0.5,Yes,35.59375,35.09375,0.5,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,5,No,35.625,35.125,0.5,Yes,35.5625,35.0625,0.5,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,6,No,35.625,35.125,0.5,Yes,35.5625,35.0625,0.5,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,7,No,35.625,35.125,0.5,Yes,35.625,35.125,0.5,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,8,No,35.625,35.125,0.5,Yes,35.59375,35.15625,0.4375,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,9,No,35.625,35.125,0.5,Yes,35.59375,35.21875,0.375,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,10,No,35.625,35.125,0.5,Yes,35.59375,35.28125,0.3125,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,11,No,35.625,35.125,0.5,Yes,35.625,35.3125,0.3125,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,12,No,35.625,35.125,0.5,Yes,35.65625,35.34375,0.3125,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,13,No,35.625,35.125,0.5,Yes,35.625,35.34375,0.28125,Yes,-0.21875,,0.21875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,14,No,35.625,35.125,0.5,Yes,35.65625,35.375,0.28125,Yes,-0.21875,,0.21875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,15,No,35.625,35.125,0.5,Yes,35.6875,35.4375,0.25,Yes,-0.25,,0.25,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,16,No,35.625,35.125,0.5,Yes,35.71875,35.46875,0.25,Yes,-0.25,,0.25,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,17,No,35.625,35.125,0.5,Yes,35.71875,35.46875,0.25,Yes,-0.25,,0.25,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,18,No,35.625,35.125,0.5,Yes,35.5,35.5625,-0.0625,No,-0.5625,,0.5625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,19,No,35.625,35.125,0.5,Yes,35.375,35.71875,-0.34375,No,-0.84375,,0.84375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,20,No,35.625,35.125,0.5,Yes,35.6875,36.09375,-0.40625,No,-0.90625,,0.90625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,21,No,35.625,35.125,0.5,Yes,35.71875,36.125,-0.40625,No,-0.90625,,0.90625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,22,No,35.625,35.125,0.5,Yes,35.75,36.15625,-0.40625,No,-0.90625,,0.90625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,23,No,35.625,35.125,0.5,Yes,35.75,36.125,-0.375,No,-0.875,,0.875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,24,No,35.625,35.125,0.5,Yes,35.75,36.125,-0.375,No,-0.875,,0.875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,25,No,35.625,35.125,0.5,Yes,35.71875,36.125,-0.40625,No,-0.90625,,0.90625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,26,No,35.625,35.125,0.5,Yes,35.6875,36.09375,-0.40625,No,-0.90625,,0.90625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101521,D,D,final,27,No,35.625,35.125,0.5,Yes,31.96875,33.8125,-1.84375,No,-2.34375,,2.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,0,No,33.78125,33.09375,0.6875,Yes,33.75,33.0625,0.6875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,1,No,33.78125,33.09375,0.6875,Yes,33.75,33.0625,0.6875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,2,No,33.78125,33.09375,0.6875,Yes,33.78125,33.09375,0.6875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,3,No,33.78125,33.09375,0.6875,Yes,33.78125,33.09375,0.6875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,4,No,33.78125,33.09375,0.6875,Yes,33.75,33.03125,0.71875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,5,No,33.78125,33.09375,0.6875,Yes,33.75,33.03125,0.71875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,6,No,33.78125,33.09375,0.6875,Yes,33.75,33.03125,0.71875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,7,No,33.78125,33.09375,0.6875,Yes,33.75,33.0625,0.6875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,8,No,33.78125,33.09375,0.6875,Yes,33.75,33.09375,0.65625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,9,No,33.78125,33.09375,0.6875,Yes,33.75,33.125,0.625,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,10,No,33.78125,33.09375,0.6875,Yes,33.78125,33.15625,0.625,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,11,No,33.78125,33.09375,0.6875,Yes,33.78125,33.1875,0.59375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,12,No,33.78125,33.09375,0.6875,Yes,33.78125,33.1875,0.59375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,13,No,33.78125,33.09375,0.6875,Yes,33.8125,33.25,0.5625,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,14,No,33.78125,33.09375,0.6875,Yes,33.875,33.25,0.625,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,15,No,33.78125,33.09375,0.6875,Yes,33.875,33.3125,0.5625,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,16,No,33.78125,33.09375,0.6875,Yes,33.875,33.34375,0.53125,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,17,No,33.78125,33.09375,0.6875,Yes,33.84375,33.34375,0.5,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,18,No,33.78125,33.09375,0.6875,Yes,33.59375,33.15625,0.4375,Yes,-0.25,,0.25,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,19,No,33.78125,33.09375,0.6875,Yes,33.5625,33.21875,0.34375,Yes,-0.34375,,0.34375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,20,No,33.78125,33.09375,0.6875,Yes,33.75,33.75,0.0,No,-0.6875,,0.6875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,21,No,33.78125,33.09375,0.6875,Yes,33.71875,33.71875,0.0,No,-0.6875,,0.6875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,22,No,33.78125,33.09375,0.6875,Yes,33.75,33.71875,0.03125,Yes,-0.65625,,0.65625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,23,No,33.78125,33.09375,0.6875,Yes,33.75,33.75,0.0,No,-0.6875,,0.6875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,24,No,33.78125,33.09375,0.6875,Yes,33.78125,33.78125,0.0,No,-0.6875,,0.6875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,25,No,33.78125,33.09375,0.6875,Yes,33.71875,33.78125,-0.0625,No,-0.75,,0.75,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,26,No,33.78125,33.09375,0.6875,Yes,33.71875,33.75,-0.03125,No,-0.71875,,0.71875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101559,D,D,final,27,No,33.78125,33.09375,0.6875,Yes,30.46875,32.125,-1.65625,No,-2.34375,,2.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,0,No,35.71875,35.53125,0.1875,Yes,35.71875,35.53125,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,1,No,35.71875,35.53125,0.1875,Yes,35.75,35.5625,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,2,No,35.71875,35.53125,0.1875,Yes,35.71875,35.5625,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,3,No,35.71875,35.53125,0.1875,Yes,35.75,35.5625,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,4,No,35.71875,35.53125,0.1875,Yes,35.78125,35.5625,0.21875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,5,No,35.71875,35.53125,0.1875,Yes,35.75,35.53125,0.21875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,6,No,35.71875,35.53125,0.1875,Yes,35.75,35.59375,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,7,No,35.71875,35.53125,0.1875,Yes,35.75,35.59375,0.15625,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,8,No,35.71875,35.53125,0.1875,Yes,35.78125,35.65625,0.125,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,9,No,35.71875,35.53125,0.1875,Yes,35.84375,35.75,0.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,10,No,35.71875,35.53125,0.1875,Yes,35.84375,35.84375,0.0,No,-0.1875,,0.1875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,11,No,35.71875,35.53125,0.1875,Yes,35.875,35.875,0.0,No,-0.1875,,0.1875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,12,No,35.71875,35.53125,0.1875,Yes,35.90625,35.90625,0.0,No,-0.1875,,0.1875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,13,No,35.71875,35.53125,0.1875,Yes,35.90625,35.90625,0.0,No,-0.1875,,0.1875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,14,No,35.71875,35.53125,0.1875,Yes,35.9375,35.9375,0.0,No,-0.1875,,0.1875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,15,No,35.71875,35.53125,0.1875,Yes,35.96875,35.96875,0.0,No,-0.1875,,0.1875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,16,No,35.71875,35.53125,0.1875,Yes,35.96875,36.0,-0.03125,No,-0.21875,,0.21875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,17,No,35.71875,35.53125,0.1875,Yes,35.9375,36.0,-0.0625,No,-0.25,,0.25,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,18,No,35.71875,35.53125,0.1875,Yes,35.3125,36.3125,-1.0,No,-1.1875,,1.1875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,19,No,35.71875,35.53125,0.1875,Yes,35.3125,36.46875,-1.15625,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,20,No,35.71875,35.53125,0.1875,Yes,35.625,36.78125,-1.15625,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,21,No,35.71875,35.53125,0.1875,Yes,35.65625,36.8125,-1.15625,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,22,No,35.71875,35.53125,0.1875,Yes,35.6875,36.84375,-1.15625,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,23,No,35.71875,35.53125,0.1875,Yes,35.6875,36.84375,-1.15625,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,24,No,35.71875,35.53125,0.1875,Yes,35.71875,36.875,-1.15625,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,25,No,35.71875,35.53125,0.1875,Yes,35.65625,36.84375,-1.1875,No,-1.375,,1.375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,26,No,35.71875,35.53125,0.1875,Yes,35.65625,36.84375,-1.1875,No,-1.375,,1.375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101582,D,D,final,27,No,35.71875,35.53125,0.1875,Yes,31.703125,34.28125,-2.578125,No,-2.765625,,2.765625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,0,No,34.78125,34.4375,0.34375,Yes,34.8125,34.4375,0.375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,1,No,34.78125,34.4375,0.34375,Yes,34.78125,34.4375,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,2,No,34.78125,34.4375,0.34375,Yes,34.78125,34.4375,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,3,No,34.78125,34.4375,0.34375,Yes,34.8125,34.46875,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,4,No,34.78125,34.4375,0.34375,Yes,34.78125,34.40625,0.375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,5,No,34.78125,34.4375,0.34375,Yes,34.75,34.40625,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,6,No,34.78125,34.4375,0.34375,Yes,34.75,34.40625,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,7,No,34.78125,34.4375,0.34375,Yes,34.75,34.4375,0.3125,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,8,No,34.78125,34.4375,0.34375,Yes,34.75,34.46875,0.28125,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,9,No,34.78125,34.4375,0.34375,Yes,34.71875,34.59375,0.125,Yes,-0.21875,,0.21875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,10,No,34.78125,34.4375,0.34375,Yes,34.75,34.65625,0.09375,Yes,-0.25,,0.25,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,11,No,34.78125,34.4375,0.34375,Yes,34.75,34.71875,0.03125,Yes,-0.3125,,0.3125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,12,No,34.78125,34.4375,0.34375,Yes,34.75,34.71875,0.03125,Yes,-0.3125,,0.3125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,13,No,34.78125,34.4375,0.34375,Yes,34.78125,34.75,0.03125,Yes,-0.3125,,0.3125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,14,No,34.78125,34.4375,0.34375,Yes,34.84375,34.78125,0.0625,Yes,-0.28125,,0.28125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,15,No,34.78125,34.4375,0.34375,Yes,34.875,34.8125,0.0625,Yes,-0.28125,,0.28125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,16,No,34.78125,34.4375,0.34375,Yes,34.84375,34.8125,0.03125,Yes,-0.3125,,0.3125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,17,No,34.78125,34.4375,0.34375,Yes,34.84375,34.8125,0.03125,Yes,-0.3125,,0.3125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,18,No,34.78125,34.4375,0.34375,Yes,34.75,35.375,-0.625,No,-0.96875,,0.96875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,19,No,34.78125,34.4375,0.34375,Yes,34.6875,35.46875,-0.78125,No,-1.125,,1.125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,20,No,34.78125,34.4375,0.34375,Yes,35.09375,35.625,-0.53125,No,-0.875,,0.875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,21,No,34.78125,34.4375,0.34375,Yes,35.09375,35.59375,-0.5,No,-0.84375,,0.84375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,22,No,34.78125,34.4375,0.34375,Yes,35.09375,35.59375,-0.5,No,-0.84375,,0.84375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,23,No,34.78125,34.4375,0.34375,Yes,35.09375,35.59375,-0.5,No,-0.84375,,0.84375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,24,No,34.78125,34.4375,0.34375,Yes,35.09375,35.625,-0.53125,No,-0.875,,0.875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,25,No,34.78125,34.4375,0.34375,Yes,35.125,35.65625,-0.53125,No,-0.875,,0.875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,26,No,34.78125,34.4375,0.34375,Yes,35.09375,35.625,-0.53125,No,-0.875,,0.875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101586,D,D,final,27,No,34.78125,34.4375,0.34375,Yes,31.109375,33.125,-2.015625,No,-2.359375,,2.359375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,0,No,34.4375,33.96875,0.46875,Yes,34.4375,33.96875,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,1,No,34.4375,33.96875,0.46875,Yes,34.4375,33.96875,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,2,No,34.4375,33.96875,0.46875,Yes,34.4375,33.96875,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,3,No,34.4375,33.96875,0.46875,Yes,34.4375,33.96875,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,4,No,34.4375,33.96875,0.46875,Yes,34.40625,33.9375,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,5,No,34.4375,33.96875,0.46875,Yes,34.375,33.90625,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,6,No,34.4375,33.96875,0.46875,Yes,34.375,33.90625,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,101600,D,D,final,7,No,34.4375,33.96875,0.46875,Yes,34.40625,33.9375,0.46875,Yes,0.0,,-0.0,False,False,False,True,False
